T_REC,NOAA_ARS,HARPNUM,MTOT,USFLUX,LON_MAX,LON_MIN,LAT_MAX,LAT_MIN,SIZE,LON,LAT,NormF,NormS
2012.01.13_02:00:00_TAI,11398,1303,280797.8125,1.191822e+20,-8.647976,-12.006639,15.629188,13.610788,458.348938,-10.3273075,14.619988,0.013563166225039251,0.08840063041438938
2012.01.13_03:00:00_TAI,11398,1303,280166.59375,1.120353e+20,-8.122322,-11.467489,15.619253,13.634798,449.550995,-9.7949055,14.6270255,0.01274983510098102,0.08670379282392056
2012.01.13_04:00:00_TAI,11398,1303,285568.8125,1.25281e+20,-7.536397,-10.909905,15.609299,13.654756,455.462067,-9.223151,14.6320275,0.014257221530053502,0.0878438467171508
2012.01.13_05:00:00_TAI,11398,1303,294799.8125,1.710666e+20,-6.919135,-10.345798,15.59895,13.643477,463.321045,-8.6324665,14.6212135,0.019467711884428206,0.08935958844144562
2012.01.13_06:00:00_TAI,11398,1303,296171.6875,2.379058e+20,-6.369248,-9.761362,15.590441,13.636659,459.944763,-8.065305,14.61355,0.027074142877887328,0.08870841325042389
2012.01.13_07:00:00_TAI,11398,1303,303514.8125,1.878719e+20,-0.24015,-9.17295,15.580685,11.843144,460.470856,-4.70655,13.7119145,0.02138018771858509,0.08880987951117172
2012.01.13_08:00:00_TAI,11398,1303,445098.1875,2.272134e+20,1.304866,-8.581938,15.54517,11.226206,629.646118,-3.6385359999999993,13.385688,0.02585732695617578,0.12143829548738479
2012.01.13_09:00:00_TAI,11398,1303,482835.59375,2.338063e+20,2.152035,-7.962549,15.53611,11.038676,735.865295,-2.9052569999999998,13.287393000000002,0.026607611802445287,0.14192452645776746
2012.01.13_10:00:00_TAI,11398,1303,524673.8125,2.731531e+20,2.937869,-7.374165,15.49959,11.008258,793.83728,-2.218148,13.253924,0.03108535419034696,0.15310544037617937
2012.01.13_11:00:00_TAI,11398,1303,754501.6875,4.439072e+20,3.849884,-6.84751,15.523624,10.823032,1129.53418,-1.498813,13.173328,0.05051750296681672,0.2178504744055944
2012.01.13_12:00:00_TAI,11398,1303,1085071.375,7.995556e+20,4.87957,-6.292929,15.520883,10.641964,1534.970947,-0.7066794999999999,13.0814235,0.09099098278904898,0.29604606476162987
2012.01.13_13:00:00_TAI,11398,1303,1319770.75,1.118483e+21,5.822658,-5.70991,15.515872,10.367725,1900.786621,0.056373999999999924,12.9417985,0.12728554137178688,0.36660003252726425
2012.01.13_14:00:00_TAI,11398,1303,1515964.625,1.390478e+21,6.613862,-5.15247,15.508448,10.211783,2082.968506,0.730696,12.8601155,0.1582391015290885,0.4017370038364065
2012.01.13_15:00:00_TAI,11398,1303,1641929.125,1.571155e+21,7.403638,-4.540127,15.501718,10.088139,2243.707275,1.4317555,12.794928500000001,0.1788004956302329,0.4327382941931279
2012.01.13_16:00:00_TAI,11398,1303,1730127.375,1.690249e+21,8.016718,-3.952098,15.46678,10.030596,2298.931885,2.03231,12.748688,0.192353624523682,0.44338932866413777
2012.01.13_17:00:00_TAI,11398,1303,1822335.125,1.770432e+21,8.686765,-3.398875,15.4621,9.998777,2394.208984,2.6439449999999995,12.7304385,0.20147860591706387,0.46176518800921645
2012.01.13_18:00:00_TAI,11398,1303,2073496.875,2.064183e+21,9.423042,-2.942241,15.550941,9.910046,2694.463623,3.2404005000000002,12.7304935,0.23490804119994593,0.5196745604804688
2012.01.13_19:00:00_TAI,11398,1303,2260944.0,2.361874e+21,10.131117,-2.482574,15.608107,9.877547,2909.665771,3.8242715,12.742827,0.26878585614796807,0.5611800685607138
2012.01.13_20:00:00_TAI,11398,1303,2365315.75,2.776283e+21,10.866896,-1.932221,15.633197,9.87403,3032.992432,4.4673375,12.7536135,0.31594640656700956,0.584965777821595
2012.01.13_21:00:00_TAI,11398,1303,2495487.75,2.829589e+21,11.554448,-1.441568,15.721986,9.840835,3240.209717,5.05644,12.7814105,0.3220127330720744,0.6249312650477445
2012.01.13_22:00:00_TAI,11398,1303,2571734.0,2.906116e+21,12.199382,-0.889507,15.811819,9.810282,3339.580078,5.6549375,12.8110505,0.3307216545528289,0.6440965817499847
2012.01.13_23:00:00_TAI,11398,1303,2669952.5,3.050138e+21,12.89301,-0.34005,15.806869,9.809773,3476.61084,6.27648,12.808321,0.3471116383428798,0.6705253672072429
2012.01.14_00:00:00_TAI,11398,1303,2757495.5,3.192854e+21,13.574039,0.213603,15.833005,9.811069,3590.092285,6.893821000000001,12.822037,0.3633529967921508,0.6924122539143653
2012.01.14_01:00:00_TAI,11398,1303,2764561.75,3.140777e+21,14.234948,0.763461,15.799925,9.813019,3656.520752,7.499204499999999,12.806472,0.35742653287806486,0.7052241486814509
2012.01.14_02:00:00_TAI,11398,1303,2853482.25,3.225813e+21,14.89415,1.344494,15.797731,9.819076,3802.993164,8.119322,12.8084035,0.3671037951127982,0.7334739219123342
2012.01.14_03:00:00_TAI,11398,1303,2954699.0,3.360607e+21,15.526589,1.925155,15.796804,9.824427,3881.69458,8.725871999999999,12.8106155,0.38244361455007947,0.748652870115559
2012.01.14_04:00:00_TAI,11398,1303,3050795.25,3.479616e+21,16.189207,2.536021,15.797361,9.830485,4029.702148,9.362614,12.813922999999999,0.3959870702781638,0.7771987251019201
2012.01.14_05:00:00_TAI,11398,1303,3145592.5,3.586967e+21,16.823038,3.148214,15.764812,9.834522,4158.379883,9.985626,12.799667,0.4082038229259937,0.8020164828214672
2012.01.14_06:00:00_TAI,11398,1303,3259869.0,3.840429e+21,17.527161,3.853322,15.735836,9.840147,4198.678711,10.690241499999999,12.7879915,0.4370482916279551,0.8097888184915479
2012.01.14_07:00:00_TAI,11398,1303,3394178.25,4.161718e+21,18.184294,4.828773,15.736127,9.846442,4265.278809,11.5065335,12.7912845,0.47361160488510784,0.8226338153067477
2012.01.14_08:00:00_TAI,11398,1303,3470307.0,4.111046e+21,18.825769,5.567369,15.739617,9.834769,4285.474121,12.196569,12.787193,0.46784503270440314,0.8265288353759669
2012.01.14_09:00:00_TAI,11398,1303,3506232.5,3.906291e+21,19.467148,6.305845,15.712917,9.834745,4369.279785,12.8864965,12.773831,0.4445435153603038,0.8426922273153553
2012.01.14_10:00:00_TAI,11398,1303,3512666.0,3.862771e+21,20.057131,6.99587,15.718364,9.840461,4405.675293,13.5265005,12.7794125,0.43959085469357917,0.8497117392738449
2012.01.14_11:00:00_TAI,11398,1303,3565983.0,3.922588e+21,20.672033,7.614102,15.721082,9.824925,4442.034668,14.143067499999999,12.7730035,0.44639814566557984,0.856724282349647
2012.01.14_12:00:00_TAI,11398,1303,3601498.5,3.811936e+21,21.284145,8.275963,15.696145,9.816868,4434.10498,14.780054,12.7565065,0.4338057327957633,0.8551949029618641
2012.01.14_13:00:00_TAI,11398,1303,3630086.0,3.96443e+21,21.875885,9.185846,15.639174,9.802206,4384.219238,15.5308655,12.720690000000001,0.4511598466678107,0.8455735628083725
2012.01.14_14:00:00_TAI,11398,1303,3645130.0,4.051237e+21,22.502735,10.079179,15.293321,9.748633,4376.29248,16.290957,12.520977,0.46103865214796624,0.8440447485224708
2012.01.14_15:00:00_TAI,11398,1303,3740251.0,4.227805e+21,23.151041,10.540597,15.327626,9.698521,4488.276855,16.845819,12.5130735,0.4811324340551867,0.8656428990271009
2012.01.14_16:00:00_TAI,11398,1303,3884379.75,4.525007e+21,23.754595,10.920097,15.368045,9.645545,4649.932617,17.337346,12.506795,0.5149545998518754,0.89682104756449
2012.01.14_17:00:00_TAI,11398,1303,4042931.0,4.76641e+21,24.370899,11.421081,15.39035,9.600581,4719.471191,17.89599,12.4954655,0.54242673089345,0.9102327810061361
2012.01.14_18:00:00_TAI,11398,1303,4107257.75,4.968192e+21,24.981522,11.950594,15.39973,9.544301,4773.952148,18.466058,12.472015500000001,0.5653899150536759,0.920740388955212
2012.01.14_19:00:00_TAI,11398,1303,4125026.75,5.584099e+21,25.58621,12.510667,15.411073,9.494707,4839.193848,19.0484385,12.45289,0.6354813298804306,0.933323394894906
2012.01.14_20:00:00_TAI,11398,1303,4156798.25,5.80301e+21,26.164379,13.102295,15.420618,9.453094,4877.706543,19.633337,12.436855999999999,0.660393827564561,0.9407512434938639
2012.01.14_21:00:00_TAI,11398,1303,4199265.0,5.807804e+21,26.811842,13.688046,15.428739,9.449748,4893.129883,20.249944,12.4392435,0.6609393940911299,0.9437259050803939
2012.01.14_22:00:00_TAI,11398,1303,4205625.0,5.956003e+21,27.446993,14.263719,15.437235,9.43614,4901.050781,20.855356,12.4366875,0.6778047286073965,0.9452535891625333
2012.01.14_23:00:00_TAI,11398,1303,4230828.5,6.098317e+21,28.04928,14.884324,15.41948,9.44313,4884.514648,21.466802,12.431305,0.6940003386745897,0.9420643059317382
2012.01.15_00:00:00_TAI,11398,1303,4325298.0,6.315442e+21,28.720327,15.495542,15.424,9.429236,4898.481445,22.1079345,12.426618,0.7187095860841161,0.9447580476584176
2012.01.15_01:00:00_TAI,11398,1303,4406246.5,6.574324e+21,29.321609,16.101164,15.414155,9.433395,4921.946289,22.7113865,12.423775,0.7481708613305086,0.949283654309164
2012.01.15_02:00:00_TAI,11398,1303,4429753.5,6.759166e+21,29.992668,16.661831,15.422288,9.424629,4936.443848,23.3272495,12.423458499999999,0.7692062405345232,0.9520797627951179
2012.01.15_03:00:00_TAI,11398,1303,4487757.5,6.920487e+21,30.65394,17.218529,15.435678,9.423066,4970.114258,23.936234499999998,12.429372,0.7875648841792081,0.9585736918163102
2012.01.15_04:00:00_TAI,11398,1303,4564058.0,7.051551e+21,31.248417,17.779003,15.446489,9.36842,5014.990234,24.51371,12.4074545,0.8024802223598974,0.967228810744198
2012.01.15_05:00:00_TAI,11398,1303,4615323.0,7.254998e+21,31.846807,18.352894,15.43164,9.35427,5022.279785,25.0998505,12.392955,0.8256328867593258,0.9686347284859291
2012.01.15_06:00:00_TAI,11398,1303,4699170.5,7.446186e+21,32.459579,18.932539,15.419459,9.327468,5021.996582,25.696058999999998,12.3734635,0.8473904531092741,0.9685801078210609
2012.01.15_07:00:00_TAI,11398,1303,4797670.5,7.705077e+21,33.031952,19.527863,15.406747,9.272429,5042.36377,26.2799075,12.339588,0.8768527525731759,0.9725082771909404
2012.01.15_08:00:00_TAI,11398,1303,4865525.0,8.162058e+21,33.656693,20.028866,15.401912,9.255035,5082.480957,26.8427795,12.3284735,0.9288580794146393,0.9802455802088693
2012.01.15_09:00:00_TAI,11398,1303,4947891.5,7.921948e+21,34.29195,20.54694,15.418141,9.24203,5110.651367,27.419445,12.3300855,0.9015330942885534,0.9856787377806926
2012.01.15_10:00:00_TAI,11398,1303,4956707.5,7.62181e+21,34.883972,21.093063,15.435347,9.23139,5113.421387,27.9885175,12.333368499999999,0.8673768059799736,0.986212984713453
2012.01.15_11:00:00_TAI,11398,1303,4872602.0,7.571922e+21,35.445614,21.632851,15.452177,9.222018,5141.508301,28.539232499999997,12.3370975,0.861699454524515,0.9916300386174693
2012.01.15_12:00:00_TAI,11398,1303,4811021.5,7.611428e+21,36.032307,22.164051,15.445317,9.184558,5176.749512,29.098179000000002,12.3149375,0.8661953141821351,0.9984269241574694
2012.01.15_13:00:00_TAI,11398,1303,4773699.5,7.597776e+21,36.598789,22.713604,15.430737,9.168942,5175.312012,29.6561965,12.299839500000001,0.8646416900226193,0.9981496770741115
2012.01.15_14:00:00_TAI,11398,1303,4731746.0,7.599001e+21,37.223766,23.270466,15.441698,9.140702,5184.905762,30.247116,12.2912,0.8647810974058164,1.0
2012.01.15_15:00:00_TAI,11398,1303,4627498.5,7.509289e+21,37.853683,23.83913,15.448998,9.145115,5178.416016,30.8464065,12.2970565,0.8545716972740793,0.9987483386780984
2012.01.15_16:00:00_TAI,11398,1303,4571287.5,7.466336e+21,38.432949,24.396013,15.44358,9.138514,5165.943848,31.414481000000002,12.291047,0.8496835623104344,0.9963428623642552
2012.01.15_17:00:00_TAI,11398,1303,4514174.5,7.410911e+21,39.021252,24.897476,15.437872,9.138908,5149.007324,31.959364,12.28839,0.843376089482925,0.9930763567077537
2012.01.15_18:00:00_TAI,11398,1303,4451646.5,7.789813e+21,39.601967,25.40015,15.42745,9.136546,5124.171387,32.5010585,12.281998,0.8864958742242691,0.9882863107281293
2012.01.15_19:00:00_TAI,11398,1303,4351932.5,8.230828e+21,40.192539,25.92819,15.408182,9.140673,5096.152832,33.0603645,12.2744275,0.9366842392044061,0.9828824410560231
2012.01.15_20:00:00_TAI,11398,1303,4219713.0,7.893263e+21,40.796257,26.472862,15.420824,9.146169,5073.611328,33.634559499999995,12.2834965,0.8982686854828321,0.978534916716197
2012.01.15_21:00:00_TAI,11398,1303,4153706.25,7.68846e+21,41.401806,27.018604,15.469787,9.164674,5068.44873,34.210205,12.3172305,0.8749617056453504,0.9775392191592931
2012.01.15_22:00:00_TAI,11398,1303,4056464.25,7.490768e+21,42.001942,27.56456,15.531447,9.183723,5065.055176,34.783251,12.357585,0.8524639714420845,0.9768847127601853
2012.01.15_23:00:00_TAI,11398,1303,3985051.25,7.262303e+21,42.572613,28.12406,15.551074,9.20417,5042.411621,35.3483365,12.377621999999999,0.8264642099709624,0.9725175060954174
2012.01.16_00:00:00_TAI,11398,1303,3867894.25,7.434601e+21,43.17448,28.682863,15.57104,9.190829,5024.361816,35.9286715,12.3809345,0.8460720575710386,0.969036284675293
2012.01.16_01:00:00_TAI,11398,1303,3820112.0,7.521244e+21,43.779163,29.267174,15.591245,9.181208,5000.119629,36.5231685,12.3862265,0.8559321995321374,0.9643607537953164
2012.01.16_02:00:00_TAI,11398,1303,3762980.0,7.593814e+21,44.368221,29.80661,15.60587,9.180815,4968.961914,37.0874155,12.3933425,0.864190806714679,0.9583514420681192
2012.01.16_03:00:00_TAI,11398,1303,3730734.5,7.492256e+21,44.932243,30.366621,15.630434,9.197056,4927.963867,37.649432,12.413744999999999,0.8526333087369395,0.9504442497522099
2012.01.16_04:00:00_TAI,11398,1303,3658721.0,7.365707e+21,45.503845,30.915537,15.64926,9.195904,4894.69043,38.209691,12.422582,0.8382317863400338,0.9440268839354846
2012.01.16_05:00:00_TAI,11398,1303,3638559.0,7.435336e+21,46.078098,31.440939,15.673829,9.18922,4866.416992,38.7595185,12.4315245,0.8461557020009568,0.9385738556071369
2012.01.16_06:00:00_TAI,11398,1303,3668799.5,7.887962e+21,46.631371,31.856062,15.702201,9.182234,4857.603027,39.243716500000005,12.4422175,0.8976654213699115,0.9368739278930023
2012.01.16_07:00:00_TAI,11398,1303,3630371.25,8.365408e+21,47.177422,32.389111,15.698273,9.182857,4814.820312,39.783266499999996,12.440565,0.9519997050253574,0.9286225310569106
2012.01.16_08:00:00_TAI,11398,1303,3562262.75,8.787196e+21,47.723782,32.873791,15.694264,9.181546,4772.17627,40.2987865,12.437905,1.0,0.9203978797406732
2012.01.16_09:00:00_TAI,11398,1303,3510732.75,8.732184e+21,48.2593,33.381653,15.765075,9.185003,4735.864746,40.8204765,12.475038999999999,0.9937395273759685,0.9133945655693482
2012.01.16_10:00:00_TAI,11398,1303,3430861.25,8.086404e+21,48.78709,33.927238,15.797817,9.204128,4689.031738,41.357164,12.5009725,0.9202485070322775,0.90436199870126
2012.07.25_08:00:00_TAI,11531,1886,24503.800781,3.161591e+19,34.917435,33.902641,14.905757,14.418131,30.944389,34.410038,14.661944,0.003031840359955351,0.012863903101014545
2012.07.25_09:00:00_TAI,11531,1886,133674.0,1.747693e+20,36.166042,33.913403,15.22986,14.107364,151.995224,35.039722499999996,14.668612,0.016759682622488004,0.06318598933567571
2012.07.25_10:00:00_TAI,11531,1886,170511.5,2.442733e+20,36.813995,34.38768,15.254518,14.011891,178.210007,35.6008375,14.6332045,0.023424840524896528,0.07408374622226743
2012.07.25_11:00:00_TAI,11531,1886,211197.703125,3.32246e+20,37.50211,34.751675,15.255576,13.944622,207.956207,36.1268925,14.600099,0.03186107349855581,0.08644954974236276
2012.07.25_12:00:00_TAI,11531,1886,446895.40625,7.6598e+20,38.628136,34.580116,15.467044,13.693208,419.047791,36.604125999999994,14.580126,0.07345444363039368,0.1742025081871287
2012.07.25_13:00:00_TAI,11531,1886,542289.8125,9.305692e+20,39.478718,34.872433,15.55681,13.445277,563.503235,37.1755755,14.501043500000002,0.08923789504370942,0.23425413286228494
2012.07.25_14:00:00_TAI,11531,1886,643627.125,1.186428e+21,40.323486,35.105679,15.66516,13.210271,736.489136,37.714582500000006,14.4377155,0.11377373906305742,0.30616616409695224
2012.07.25_15:00:00_TAI,11531,1886,737426.0,1.378426e+21,41.121376,35.250854,15.895802,13.107433,935.46521,38.186115,14.5016175,0.13218558567543412,0.38888257951418015
2012.07.25_16:00:00_TAI,11531,1886,774156.0,1.456216e+21,41.784588,35.672852,16.044081,13.073294,1032.019287,38.728719999999996,14.5586875,0.1396453381102344,0.4290211096540352
2012.07.25_17:00:00_TAI,11531,1886,818990.625,1.536714e+21,42.540321,36.088089,16.108227,13.015203,1119.230591,39.314205,14.561715,0.14736477700336403,0.4652757522636896
2012.07.25_18:00:00_TAI,11531,1886,853293.5,1.628964e+21,43.170261,36.533974,16.148085,12.980564,1162.756836,39.852117500000006,14.564324499999998,0.15621118608049897,0.48337006325593507
2012.07.25_19:00:00_TAI,11531,1886,878575.625,1.984127e+21,43.86372,36.965038,16.177835,12.862232,1245.64502,40.414379,14.5200335,0.19026990897548515,0.5178275400926909
2012.07.25_20:00:00_TAI,11531,1886,928564.875,2.191116e+21,44.479206,37.47773,16.188242,12.830873,1276.616943,40.978468,14.5095575,0.21011933302390884,0.5307028893627666
2012.07.25_21:00:00_TAI,11531,1886,993670.625,2.329128e+21,45.228172,37.88781,16.324221,12.783214,1400.820679,41.557991,14.553717500000001,0.22335413637950283,0.582335669208185
2012.07.25_22:00:00_TAI,11531,1886,1027804.375,2.356411e+21,45.871407,38.390308,16.382135,12.75097,1462.428345,42.1308575,14.5665525,0.22597046785756755,0.6079466142394044
2012.07.25_23:00:00_TAI,11531,1886,1069088.625,2.512071e+21,46.537491,38.939461,16.432529,12.724611,1499.700562,42.738476000000006,14.57857,0.24089764440983666,0.6234410609983302
2012.07.26_00:00:00_TAI,11531,1886,1115646.0,2.756851e+21,47.224915,39.462128,16.553099,12.707938,1578.076172,43.3435215,14.6305185,0.2643710754548349,0.6560226140715838
2012.07.26_01:00:00_TAI,11531,1886,1123795.25,2.960688e+21,47.83773,39.945374,16.58185,12.684514,1609.622559,43.891552000000004,14.633182,0.283918235206119,0.6691367739780891
2012.07.26_02:00:00_TAI,11531,1886,1167834.625,3.160331e+21,48.446518,40.358471,16.597685,12.665374,1648.154541,44.4024945,14.6315295,0.303063206993506,0.6851549180990811
2012.07.26_03:00:00_TAI,11531,1886,1175292.75,3.219245e+21,49.142464,40.858788,16.606153,12.657421,1681.5271,45.000626,14.631787,0.3087128259026694,0.6990282366257092
2012.07.26_04:00:00_TAI,11531,1886,1212818.375,3.299005e+21,49.808434,41.398983,16.617071,12.649162,1699.754272,45.603708499999996,14.6331165,0.31636149352318194,0.7066054608654099
2012.07.26_05:00:00_TAI,11531,1886,1282152.25,3.442738e+21,50.524666,41.915859,16.680412,12.624452,1760.036011,46.220262500000004,14.652432000000001,0.33014491808560836,0.7316652043057037
2012.07.26_06:00:00_TAI,11531,1886,1371957.25,3.842391e+21,51.166088,42.433022,16.754114,12.619797,1793.340942,46.799555,14.6869555,0.36847005550462414,0.7455104091720843
2012.07.26_07:00:00_TAI,11531,1886,1451840.75,4.302343e+21,51.826958,42.947098,16.785995,12.551527,1840.307373,47.387028,14.668761,0.4125776278390021,0.7650348411259512
2012.07.26_08:00:00_TAI,11531,1886,1548584.25,4.901046e+21,52.509361,43.474895,16.878717,12.439075,1943.646484,47.992127999999994,14.658896000000002,0.4699908706976245,0.807993980194717
2012.07.26_09:00:00_TAI,11531,1886,1638135.875,5.289812e+21,53.216946,43.924362,16.943768,12.366386,2041.489624,48.570654000000005,14.655076999999999,0.5072719880014883,0.8486683871787748
2012.07.26_10:00:00_TAI,11531,1886,1691433.25,5.340426e+21,53.886292,44.442192,17.072906,12.317262,2133.725342,49.164242,14.695084,0.512125669833793,0.8870117307427567
2012.07.26_11:00:00_TAI,11531,1886,1762468.75,5.578304e+21,54.598278,44.937561,17.149963,12.270541,2211.654053,49.767919500000005,14.710252,0.5349372264565649,0.9194075032716946
2012.07.26_12:00:00_TAI,11531,1886,1806573.125,6.030327e+21,55.255547,45.471264,17.20232,12.2244,2252.972412,50.3634055,14.71336,0.5782844391424593,0.9365839731793386
2012.07.26_13:00:00_TAI,11531,1886,1855729.375,6.444549e+21,55.891575,46.026974,17.256969,12.189733,2275.479736,50.95927450000001,14.723351000000001,0.6180066858714457,0.9459405009491755
2012.07.26_20:00:00_TAI,11531,1886,2104413.0,9.235599e+21,60.251648,49.867218,17.610336,12.147678,2342.877686,55.059433,14.879007000000001,0.8856573097710387,0.9739585270283792
2012.07.26_21:00:00_TAI,11531,1886,2069530.125,9.074988e+21,60.907295,50.360359,17.688795,12.110746,2399.262451,55.633827,14.899770499999999,0.8702553519576217,0.9973982580029827
2012.07.26_22:00:00_TAI,11531,1886,2107826.25,9.258345e+21,61.544628,50.901161,17.709988,12.078081,2405.520996,56.2228945,14.8940345,0.8878385609457652,1.0
2012.07.26_23:00:00_TAI,11531,1886,2035277.75,9.791064e+21,62.145756,51.45422,17.724987,12.071594,2387.918213,56.799988,14.898290499999998,0.9389241999393938,0.992682340736468
2012.07.27_00:00:00_TAI,11531,1886,1971934.25,1.005937e+22,62.753502,52.020493,17.750505,12.07902,2367.820557,57.3869975,14.9147625,0.9646536810651366,0.9843275369191581
2012.07.27_01:00:00_TAI,11531,1886,1960575.375,1.014231e+22,63.363846,52.58884,17.807505,12.080431,2356.834473,57.976343,14.943968,0.9726072980717226,0.9797605079810326
2012.07.27_02:00:00_TAI,11531,1886,1914751.625,1.031329e+22,63.986523,53.168205,17.804487,12.08605,2326.435303,58.577364,14.945268500000001,0.9890036018550129,0.9671232580669605
2012.07.27_03:00:00_TAI,11531,1886,1940644.75,1.042796e+22,64.610985,53.718681,17.832964,12.098545,2312.437744,59.164833,14.9657545,1.0,0.9613043277714961
2012.07.27_04:00:00_TAI,11531,1886,1897873.625,1.031849e+22,65.238495,54.255577,17.848881,12.111967,2292.165527,59.747036,14.980424,0.9895022612284665,0.9528769571379787
2012.04.19_05:00:00_TAI,11464,1594,19106.599609,1.513341e+19,-11.765445,-12.619407,23.116766,22.697773,23.960461,-12.192426000000001,22.907269499999998,0.015034049963789316,0.02270724135574604
2012.04.19_06:00:00_TAI,11464,1594,192867.90625,2.708626e+20,-10.214978,-12.861688,23.494854,22.177227,213.171585,-11.538333,22.8360405,0.26908422237432805,0.20202193233185003
2012.04.19_07:00:00_TAI,11464,1594,332518.6875,4.632109e+20,-9.169239,-12.589456,23.564178,21.898863,351.801819,-10.8793475,22.7315205,0.46016963885679546,0.3334012986404345
2012.04.19_08:00:00_TAI,11464,1594,448905.90625,5.872027e+20,-8.108864,-12.621914,23.838921,21.690668,585.11676,-10.365389,22.7647945,0.5833473573155019,0.554513015864433
2012.04.19_09:00:00_TAI,11464,1594,511430.40625,7.161433e+20,-7.322892,-12.198096,23.939064,21.585096,700.104614,-9.760494,22.762079999999997,0.7114413838938456,0.6634865850189366
2012.04.19_10:00:00_TAI,11464,1594,589002.375,8.455647e+20,-6.36435,-11.691085,23.997225,21.475492,821.80542,-9.0277175,22.7363585,0.8400130537279122,0.7788219942596365
2012.04.19_11:00:00_TAI,11464,1594,658316.375,9.58493e+20,-5.50955,-11.188079,24.026464,21.400076,924.30542,-8.3488145,22.71327,0.9521999107895915,0.8759608697998011
2012.04.19_12:00:00_TAI,11464,1594,684993.375,9.634827e+20,-4.818684,-10.681675,24.055922,21.364973,972.30072,-7.7501795,22.7104475,0.9571568503758658,0.9214458402701705
2012.04.19_13:00:00_TAI,11464,1594,688729.3125,1.006609e+21,-4.229326,-10.175933,24.051117,21.359444,989.759155,-7.2026295000000005,22.7052805,1.0,0.9379911353393515
2012.04.19_14:00:00_TAI,11464,1594,687242.875,9.683232e+20,-3.633562,-9.613192,24.076138,21.354084,1008.373596,-6.623377,22.715111,0.9619655695508386,0.9556319730715344
2012.04.19_15:00:00_TAI,11464,1594,681163.1875,9.120071e+20,-3.046426,-9.07721,24.0991,21.349012,1019.464905,-6.061818,22.724055999999997,0.9060192189817496,0.9661431660913247
2012.12.03_19:00:00_TAI,11627,2260,5919.799805,0.0,-18.611637,-19.164454,-15.134822,-15.443104,11.864644,-18.8880455,-15.288962999999999,0.0,0.010536796672584916
2012.12.03_20:00:00_TAI,11627,2260,67735.5,6.209396e+19,-17.602465,-19.12863,-14.858808,-15.691562,88.090096,-18.365547499999998,-15.275185,0.10565548333833019,0.07823137638352115
2012.12.03_21:00:00_TAI,11627,2260,348875.1875,2.991306e+20,-16.329605,-19.26898,-14.526346,-16.100197,320.875916,-17.7992925,-15.3132715,0.5089832911974805,0.284964663416908
2012.12.03_22:00:00_TAI,11627,2260,389176.09375,3.195768e+20,-15.689112,-18.813242,-14.530043,-16.166248,356.749207,-17.251177,-15.3481455,0.5437733600452745,0.316823147602651
2012.12.03_23:00:00_TAI,11627,2260,395560.09375,3.008845e+20,-15.046529,-18.326336,-14.505595,-16.172075,377.692108,-16.686432500000002,-15.338835,0.5119676257805398,0.33542219613466556
2012.12.04_00:00:00_TAI,11627,2260,418510.90625,3.00134e+20,-14.443384,-17.777697,-14.450761,-16.148443,401.71524,-16.1105405,-15.299602,0.5106906184799036,0.35675674753988834
2012.12.04_01:00:00_TAI,11627,2260,460330.5,3.625936e+20,-13.713895,-17.445198,-14.305678,-16.217575,494.053467,-15.579546500000001,-15.2616265,0.6169682536495524,0.4387608197232586
2012.12.04_02:00:00_TAI,11627,2260,471610.8125,3.464943e+20,-13.106237,-16.939259,-14.282906,-16.225534,516.976929,-15.022748,-15.25422,0.5895746178932119,0.4591187721511382
2012.12.04_03:00:00_TAI,11627,2260,511859.1875,3.912405e+20,-12.500659,-16.553148,-14.260005,-16.295959,573.548035,-14.5269035,-15.277982,0.6657121583005814,0.5093586479927773
2012.12.04_04:00:00_TAI,11627,2260,563286.6875,4.625083e+20,-11.804543,-16.071596,-14.143617,-16.302639,643.861877,-13.938069500000001,-15.223127999999999,0.7869773160624547,0.571803223356544
2012.12.04_05:00:00_TAI,11627,2260,645010.8125,4.940385e+20,-11.081914,-15.687427,-14.027565,-16.309355,736.122681,-13.384670499999999,-15.16846,0.8406272768759415,0.6537385374373716
2012.12.04_06:00:00_TAI,11627,2260,722929.6875,4.971931e+20,-10.323846,-15.524036,-13.849864,-16.408693,937.948181,-12.923941,-15.1292785,0.8459949613937127,0.8329764696368365
2012.12.04_07:00:00_TAI,11627,2260,773149.0,5.860116e+20,-9.609351,-15.017936,-13.762671,-16.444155,1004.888123,-12.313643500000001,-15.103413,0.9971233730280403,0.8924247394819854
2012.12.04_08:00:00_TAI,11627,2260,785167.3125,5.877022e+20,-8.986288,-14.572497,-13.736128,-16.479908,1077.264526,-11.7793925,-15.108018,1.0,0.9567010416031502
2012.12.04_09:00:00_TAI,11627,2260,780489.125,5.725138e+20,-8.397346,-14.063489,-13.739086,-16.545424,1119.134888,-11.230417500000001,-15.142255,0.9741562988874296,0.993885426655203
2012.12.04_10:00:00_TAI,11627,2260,757435.375,5.647812e+20,-7.837677,-13.537886,-13.741246,-16.547182,1125.271362,-10.6877815,-15.144214,0.9609989549128793,0.9993351290503698
2012.10.05_09:00:00_TAI,11588,2106,53865.898438,3.364435e+19,-5.515618,-6.654775,8.923269,8.352252,48.974766,-6.0851965,8.637760499999999,0.003682039638751499,0.01957435396505492
