mag,da,alpha,a,R,N0,axf,xc,yc,alphab,sar,lead,flux,fluxp,fluxn,fint,lat,AR,spt,day
26.0,0.8315608817459098,0.004753123317909643,7.78455961008494,21.01918086934085,-0.3680069955042532,4.218294266748972e+21,50.07577340696064,39.71381448318432,-2.274472402042158,29.336458482674836,1,7.045984138855975e+21,7.721022318173957e+21,6.370945959537992e+21,1.0,14,8722,2,2.0
28.0,0.9887753092105691,-0.008478055456417461,8.180010245561762,21.01918086934085,-0.3680069955042532,4.218294266748972e+21,50.12141458162473,39.705628763638245,-2.1732390570567803,31.7211235406994,1,6.84429167233269e+21,7.499182269663854e+21,6.189401075001526e+21,0.9713748338701153,14,8722,2,2.0
30.0,0.9960994858498092,-0.05905997217211276,8.664215711977885,21.01918086934085,-0.3680069955042532,4.218294266748972e+21,50.33894339889702,39.78325048468637,-2.448135259534632,33.22264731417834,1,6.779298305806604e+21,7.473210561287925e+21,6.085386050325282e+21,0.9621506623072428,14,8722,2,3.0
32.0,0.9865427254654107,-0.10348220681423477,9.391333112780964,21.01918086934085,-0.3680069955042532,4.218294266748972e+21,50.97912780532333,39.549252040310336,-3.086897602609031,33.40941515037736,1,6.866032031599501e+21,7.586603314367057e+21,6.145460748831944e+21,0.974460330351284,14,8722,2,3.0
34.0,0.9998422668596798,-0.121304176190842,9.684598183072385,21.01918086934085,-0.3680069955042532,4.218294266748972e+21,51.11506319028531,39.3902022801114,-3.7559348329653455,34.460683298382705,1,6.822518471470013e+21,7.53981056253581e+21,6.105226380404214e+21,0.9682846763515075,14,8722,2,3.0
36.0,0.9769132194839756,-0.16301329114898375,10.355768021929718,21.01918086934085,-0.3680069955042532,4.218294266748972e+21,51.16155742032787,39.30601917507639,-4.742337521132513,35.39560574316704,1,6.809093796575225e+21,7.569853929306338e+21,6.048333663844112e+21,0.9663793818418654,14,8722,2,3.0
38.0,0.9667813010710592,-0.19767136331822577,11.236342951571164,21.01918086934085,-0.3680069955042532,4.218294266748972e+21,51.42442108231605,39.15724044022507,-5.426785641119122,35.40949098944128,1,6.675941725277096e+21,7.446974230802983e+21,5.90490921975121e+21,0.9474817986690841,14,8722,2,3.0
40.0,0.9536926890547537,-0.21447569794161633,11.825482145837261,21.01918086934085,-0.3680069955042532,4.218294266748972e+21,51.75520041059484,38.91262453874683,-5.761795984463659,36.0078969219892,1,6.557696512628596e+21,7.224696496134601e+21,5.890696529122592e+21,0.9306998686621143,14,8722,2,3.0
0.0,0.006619633111692142,0.4441003739703894,43.671494756273695,-14.94284950240232,9.396737502219892,1.4442298803100173e+21,76.05464108366706,30.137925827960427,-3.4997269229328984,34.54167026013069,1,9.196904379744277e+20,1.3148064116634212e+21,5.245744642854343e+20,0.08602188423521892,-18,8749,4,1.0
4.0,0.005228015560280092,1.5720283286031629,43.11643432514649,-14.94284950240232,9.396737502219892,1.4442298803100173e+21,78.25472904212134,30.619842975629712,0.06189055829574692,40.3640433384665,1,1.0632063848876392e+21,1.656893854175425e+21,4.695189155998535e+20,0.09944543596689341,-18,8749,4,1.0
8.0,0.005930892927813966,1.5855705592822442,42.764772327106535,-14.94284950240232,9.396737502219892,1.4442298803100173e+21,76.8470151592414,30.571194586276764,0.6292447041790838,40.369211899674085,1,1.326767340400061e+21,1.9653830058200334e+21,6.881516749800883e+20,0.12409721994536686,-18,8749,4,1.0
12.0,0.006765000064778897,1.5983079105657398,42.22858392513042,-14.94284950240232,9.396737502219892,1.4442298803100173e+21,76.57116763933018,30.65811742012682,2.746755703480816,42.6564889439116,1,1.5306566259036688e+21,2.3280014259292463e+21,7.33311825878091e+20,0.14316770256669484,-18,8749,4,1.0
16.0,0.0076531164330697725,1.607775907149949,41.81173070543584,-14.94284950240232,9.396737502219892,1.4442298803100173e+21,75.84020882374034,30.36297433937014,3.333347385881583,42.3284652515653,1,1.7339718464064452e+21,2.624616565672574e+21,8.433271271403167e+20,0.1621844908676233,-18,8749,4,1.0
20.0,0.008206134063218221,1.6090430914568525,41.53105161378284,-14.94284950240232,9.396737502219892,1.4442298803100173e+21,76.0509481207429,30.62114951667389,3.040787767287094,46.15335344672372,1,1.8436017907443953e+21,2.848019783997658e+21,8.391837974911325e+20,0.1724385654900832,-18,8749,4,1.0
24.0,0.0090747738326409,1.606615262260143,41.19838499859262,-14.94284950240232,9.396737502219892,1.4442298803100173e+21,73.86270587618849,30.4215566868753,2.305935861688263,39.49289305098255,1,2.2456721969424674e+21,3.372208649490192e+21,1.1191357443947429e+21,0.21004562598377916,-18,8749,4,1.0
28.0,0.009525552898471375,1.6075258769538838,40.63698491856695,-14.94284950240232,9.396737502219892,1.4442298803100173e+21,72.97597469299498,30.169718657391726,2.4266862861289735,36.20857274822828,1,2.4612017946922084e+21,3.6654784313728953e+21,1.256925158011522e+21,0.23020486798669215,-18,8749,4,1.0
32.0,0.007784993297725697,1.59454923828532,41.072440664210696,-14.94284950240232,9.396737502219892,1.4442298803100173e+21,69.88375288123628,29.6808192849275,4.084779132713542,29.378061995552724,1,2.9301970733660415e+21,4.2701349973213404e+21,1.5902591494107423e+21,0.27407164739759915,-18,8749,4,1.0
36.0,0.006546207171408979,1.03315412180969,42.135024701842546,-14.94284950240232,9.396737502219892,1.4442298803100173e+21,67.43710622714356,29.368779078901845,2.29020417607424,22.035856214041395,1,3.53499990901432e+21,5.053775675578379e+21,2.0162241424502615e+21,0.3306409856934867,-18,8749,4,1.0
40.0,0.00828301929576021,-0.11894669149459865,42.63766158913106,-14.94284950240232,9.396737502219892,1.4442298803100173e+21,62.40815247777925,29.19437827169848,-5.766729285264459,9.50759179706387,1,4.714928207228275e+21,6.567281811701492e+21,2.8625746027550584e+21,0.44100383310806635,-18,8749,4,1.0
44.0,0.017107306472442674,-1.3581780950204676,23.207355996325852,-14.94284950240232,9.396737502219892,1.4442298803100173e+21,59.69198261124035,28.70908490285564,69.94101974713,3.2758823624924953,1,5.742880018171537e+21,7.614281332891646e+21,3.871478703451427e+21,0.537151784667832,-18,8749,4,4.0
48.0,0.24847758275494197,-1.3584087465092307,25.271231761464733,-14.94284950240232,9.396737502219892,1.4442298803100173e+21,58.66991482114896,28.723249203529093,27.988995034180228,8.305254032179585,1,6.442436323467843e+21,8.211303297267892e+21,4.6735693496677937e+21,0.6025837485390162,-18,8749,4,4.0
52.0,0.46939204512763105,-1.3587121229355341,28.954444437687886,-14.94284950240232,9.396737502219892,1.4442298803100173e+21,57.55152747932418,28.667279939138965,16.026294530234424,15.58808932694073,1,7.192107469138471e+21,8.997017718557828e+21,5.387197219719112e+21,0.6727031298488779,-18,8749,4,4.0
56.0,0.6148168096066411,-1.3588682139532984,32.87821999461559,-14.94284950240232,9.396737502219892,1.4442298803100173e+21,56.48587649553851,28.13187906906383,11.408709067504105,21.80092415432058,1,8.292921838397578e+21,1.0157239835991841e+22,6.428603840803313e+21,0.7756661729848178,-18,8749,4,4.0
60.0,0.6803267588319484,-1.358961719932991,35.56902550701341,-14.94284950240232,9.396737502219892,1.4442298803100173e+21,56.44611807361054,27.736441840617776,9.605315557598434,25.351588111171164,1,9.256882677650748e+21,1.092074209804806e+22,7.593023257253436e+21,0.8658288236960198,-18,8749,4,5.0
64.0,0.7240906980323794,-1.3589967555832698,38.116904853487355,-14.94284950240232,9.396737502219892,1.4442298803100173e+21,56.26920861294609,27.179818542453567,8.201299659546017,29.41270345670804,1,1.0228580576166777e+22,1.1967178966303773e+22,8.489982186029781e+21,0.9567151487967223,-18,8749,4,5.0
68.0,0.7484662935045434,-1.3590086349010522,40.080695664044775,-14.94284950240232,9.396737502219892,1.4442298803100173e+21,57.2799319712459,26.450580271261064,8.100939936225396,32.584036910485906,1,1.0619796420822244e+22,1.2092516081750071e+22,9.147076759894417e+21,0.9933069439381998,-18,8749,4,5.0
72.0,0.7679761989231803,-1.359031500303997,40.903601694920404,-14.94284950240232,9.396737502219892,1.4442298803100173e+21,57.89745267447373,25.766946861543865,7.383539383868973,36.38749598444432,1,1.0525932121588861e+22,1.2042693749132004e+22,9.009170494045719e+21,0.9845274856019173,-18,8749,4,5.0
76.0,0.7642060173821531,-1.3590268237485288,41.89300651354641,-14.94284950240232,9.396737502219892,1.4442298803100173e+21,58.55301842521398,25.667846999932163,7.0513496147617305,38.18974829325965,1,1.0575120010425385e+22,1.2002795811931305e+22,9.147444208919465e+21,0.989128202000132,-18,8749,4,5.0
80.0,0.7691099853246913,-1.3590185650495124,42.660207151614024,-14.94284950240232,9.396737502219892,1.4442298803100173e+21,59.455541015361774,25.50053293979391,7.568528663379747,40.16327013458888,1,1.0361333797104829e+22,1.1629423368962893e+22,9.093244225246764e+21,0.9691320248800888,-18,8749,4,5.0
84.0,0.7817421244510933,-1.359023527431427,43.724373388888196,-14.94284950240232,9.396737502219892,1.4442298803100173e+21,59.26423569788608,25.342907756061184,7.5927130306550294,43.24149668770772,1,1.0099759527098728e+22,1.1235776896561079e+22,8.963742157636378e+21,0.9446660625907186,-18,8749,4,5.0
0.0,0.06967729598280811,-0.20740529623643006,4.552793923190041,32.95716137941698,0.7929365998700425,3.816186706460237e+21,41.965074669114365,34.390469945517545,-19.34182061850488,16.921783896933633,1,1.3339281814851022e+21,1.2541836933191377e+21,1.4136726696510664e+21,0.21719466777533497,38,8757,2,1.0
2.0,0.08869100595343025,-0.20052166008094255,4.935296464768077,32.95716137941698,0.7929365998700425,3.816186706460237e+21,41.00621628793822,34.51460765584841,-15.694794810090599,18.954473278208336,1,1.4505264134097102e+21,1.287590348875842e+21,1.6134624779435786e+21,0.2361795836033087,38,8757,2,1.0
4.0,0.11091912897182157,-0.21147368997973634,5.204542616918054,32.95716137941698,0.7929365998700425,3.816186706460237e+21,40.59307468216287,34.629162803694896,-15.873097057403042,20.13010392470304,1,1.6949216039887097e+21,1.4812918419572513e+21,1.9085513660201682e+21,0.2759728295669695,38,8757,2,1.0
6.0,0.13149692204324986,-0.19194998671717356,5.325480957980958,32.95716137941698,0.7929365998700425,3.816186706460237e+21,41.047713395086205,34.59332394105558,-15.638937942046276,20.765329655320773,1,2.0520238268754653e+21,1.876700239248337e+21,2.227347414502594e+21,0.33411741316469507,38,8757,2,1.0
8.0,0.15165781090256772,-0.17929969229826676,5.308887361032716,32.95716137941698,0.7929365998700425,3.816186706460237e+21,41.24439857788369,34.81675708042428,-14.34536471419503,21.630157015113575,1,2.373997340491631e+21,2.1964717338242295e+21,2.5515229471590323e+21,0.386542222305817,38,8757,2,1.0
10.0,0.17793669892533406,-0.17530407780757434,5.480550310425603,32.95716137941698,0.7929365998700425,3.816186706460237e+21,41.84403633829054,34.47822340488547,-15.392046324557445,23.806368944586183,1,2.741124202628512e+21,2.4840048785904254e+21,2.9982435266665985e+21,0.44631905134352906,38,8757,2,1.0
12.0,0.208776961362732,-0.15969362302083623,5.901590626190434,32.95716137941698,0.7929365998700425,3.816186706460237e+21,41.89705459135264,34.15467518400624,-14.77055055977112,25.2727852865351,1,3.2265610594833893e+21,2.953081997691632e+21,3.500040121275146e+21,0.5253595111778169,38,8757,2,1.0
14.0,0.23566931025574472,-0.15350018753583514,5.980873007145086,32.95716137941698,0.7929365998700425,3.816186706460237e+21,41.82246761671958,34.07149674993923,-15.401342977943234,27.951378947252646,1,3.590228559003077e+21,3.422654175317314e+21,3.75780294268884e+21,0.5845730751726396,38,8757,2,2.0
16.0,0.2658572774302987,-0.1513004152627407,5.934834066621661,32.95716137941698,0.7929365998700425,3.816186706460237e+21,41.69883267100495,33.62335064438387,-15.27717271545422,29.155538777054783,1,4.3867567387817463e+21,4.1308030649961976e+21,4.642710412567295e+21,0.7142664693013342,38,8757,2,2.0
18.0,0.29536962934702565,-0.16187268527001858,5.887605009742018,32.95716137941698,0.7929365998700425,3.816186706460237e+21,42.21743582138321,33.09596407290674,-15.700391490735441,31.20437377596384,1,4.790728711028536e+21,4.60907059301717e+21,4.972386829039901e+21,0.7800425429464716,38,8757,2,2.0
20.0,0.33236900612878045,-0.1619207719754162,5.714288795106372,32.95716137941698,0.7929365998700425,3.816186706460237e+21,43.317205512017736,32.8090702856718,-15.668144674544656,31.576074666247724,1,5.416378508814054e+21,5.227592882538112e+21,5.605164135089997e+21,0.8819129448615457,38,8757,2,2.0
22.0,0.3558582763364301,-0.17829673803095467,5.882229077516312,32.95716137941698,0.7929365998700425,3.816186706460237e+21,43.79140860645136,32.48826323472657,-16.201785693840193,33.26839523628798,1,5.748557425830328e+21,5.569846570690674e+21,5.927268280969982e+21,0.9359994320688225,38,8757,2,2.0
24.0,0.3920284591653437,-0.18621423565667541,5.917027772370043,32.95716137941698,0.7929365998700425,3.816186706460237e+21,44.586873708572085,32.38864128832372,-16.696033774698414,35.14408815514696,1,6.065493742999251e+21,5.914542819233056e+21,6.216444666765447e+21,0.9876040679621915,38,8757,2,2.0
26.0,0.44686438931449457,-0.1903944520359054,6.330758091074176,32.95716137941698,0.7929365998700425,3.816186706460237e+21,45.33094898931322,32.155929558740844,-16.91337675618668,37.1620125148436,1,6.138785378934855e+21,6.041512142331766e+21,6.236058615537942e+21,0.9995376583448623,38,8757,2,2.0
28.0,0.5245586423676711,-0.1855048644902919,6.579329220772477,32.95716137941698,0.7929365998700425,3.816186706460237e+21,46.55317898823772,31.896763527909,-17.149989373110852,39.359877054476414,1,6.058547210929601e+21,5.943800903114445e+21,6.173293518744758e+21,0.9864730102740793,38,8757,2,2.0
30.0,0.6254409594793882,-0.17132401566651018,6.036424930182319,32.95716137941698,0.7929365998700425,3.816186706460237e+21,48.40330057996768,31.883758012933896,-16.41698443643082,40.02902821675986,1,6.097503308084085e+21,6.100532185286716e+21,6.094474430881456e+21,0.9928159728838593,38,8757,2,3.0
32.0,0.7185950924673045,-0.1726464175219402,5.629917595974631,32.95716137941698,0.7929365998700425,3.816186706460237e+21,49.677899250023465,32.198876781000195,-16.186931752461184,41.81951149189074,1,6.011278545009549e+21,5.845034225567442e+21,6.177522864451657e+21,0.9787765672922247,38,8757,2,3.0
34.0,0.8452514083261582,-0.1822451365733664,5.59180249212851,32.95716137941698,0.7929365998700425,3.816186706460237e+21,51.06255310128924,32.24024148602287,-16.109705671457053,43.65010483743721,1,6.068989481877748e+21,5.745141083438042e+21,6.392837880317454e+21,0.9881732559101507,38,8757,2,3.0
0.0,0.10930840468778945,-0.21594908456177822,12.310127877366076,43.85449021038741,-0.5913106536711547,2.188763642072787e+22,71.50422442944983,50.97278781759567,-1.33023071136964,24.182419105689508,1,7.812735020418371e+21,1.0530077566535148e+22,5.095392474301595e+21,0.2693899381800458,14,8760,3,1.0
3.0,0.13495136493780402,-0.215787275977158,13.120075160395045,43.85449021038741,-0.5913106536711547,2.188763642072787e+22,72.88217326920702,50.80439366967277,-2.1970696722676357,27.85172216301933,1,8.645440704953871e+21,1.1685584447191093e+22,5.605296962716649e+21,0.2981023586439333,14,8760,3,1.0
6.0,0.16769454370006337,-0.2686129959232813,14.609316387549228,43.85449021038741,-0.5913106536711547,2.188763642072787e+22,73.7203138288218,51.17226690887275,-5.280021292593644,32.00877355282171,1,9.400933719527488e+21,1.2500683627488742e+22,6.301183811566233e+21,0.32415241870094835,14,8760,3,1.0
9.0,0.1976225476401837,-0.2917160603390297,15.430832291740158,43.85449021038741,-0.5913106536711547,2.188763642072787e+22,74.42163567027254,50.94487989128438,-5.884901801169395,33.93942231101785,1,1.0697743699907193e+22,1.3832052713830692e+22,7.563434685983698e+21,0.36886756128965065,14,8760,3,1.0
12.0,0.24290520131243873,-0.3168385213397651,16.25733318371268,43.85449021038741,-0.5913106536711547,2.188763642072787e+22,74.84507118491325,51.0597770923507,-6.402310764001825,36.01066152441283,1,1.2458349553495367e+22,1.5360205870180835e+22,9.556493236809901e+21,0.42957479132087556,14,8760,3,1.0
15.0,0.3039811337763792,-0.3230423612289542,16.463057843384284,43.85449021038741,-0.5913106536711547,2.188763642072787e+22,75.1019207642965,51.408649079391104,-6.951269858963337,38.39100552425256,1,1.5220777064993862e+22,1.7576130632870525e+22,1.2865423497117198e+22,0.524825708522671,14,8760,3,2.0
18.0,0.3685429430912837,-0.3105179311527419,16.59640769643465,43.85449021038741,-0.5913106536711547,2.188763642072787e+22,76.03279085507816,51.00468773194381,-6.611492961004622,42.570775121455505,1,1.7348084069224126e+22,2.0143624751925055e+22,1.4552543386523197e+22,0.5981771150226806,14,8760,3,2.0
21.0,0.4186407595932856,-0.2948560123114322,16.284703190076346,43.85449021038741,-0.5913106536711547,2.188763642072787e+22,76.7139463191175,50.80694500760098,-7.476534995513616,46.28860193023373,1,1.914013489256373e+22,2.2268881553946317e+22,1.6011388231181144e+22,0.6599685951193784,14,8760,3,2.0
24.0,0.4576220864867767,-0.28101835513845963,15.851545902131416,43.85449021038741,-0.5913106536711547,2.188763642072787e+22,76.31803889343678,52.15341027425837,-7.673062283251044,49.69935242293075,1,2.09752356406041e+22,2.464877944245435e+22,1.7301691838753852e+22,0.7232444742803587,14,8760,3,2.0
27.0,0.4871715246617018,-0.2718596838178559,15.196873229628478,43.85449021038741,-0.5913106536711547,2.188763642072787e+22,77.24051737504332,51.39319079934525,-8.103418280701929,53.13313610428307,1,2.216344968222277e+22,2.606387897901335e+22,1.8263020385432196e+22,0.7642151338995269,14,8760,3,2.0
30.0,0.5128699024301443,-0.25589713697776756,14.53212728547015,43.85449021038741,-0.5913106536711547,2.188763642072787e+22,77.43458199512307,51.50999536778399,-8.207140824085684,55.0400287094571,1,2.3861904681914094e+22,2.7994977034193007e+22,1.9728832329635185e+22,0.8227793481180623,14,8760,3,3.0
33.0,0.5360392024700907,-0.24822956128859372,14.047271023476398,43.85449021038741,-0.5913106536711547,2.188763642072787e+22,77.73992813083765,51.64949708832585,-8.733802734176125,57.34410060746719,1,2.5244682979429442e+22,2.9790283988511316e+22,2.0699081970347565e+22,0.8704587534877353,14,8760,3,3.0
36.0,0.5611868436019796,-0.237553489835239,13.887954350167272,43.85449021038741,-0.5913106536711547,2.188763642072787e+22,78.05073295611189,51.14130905238997,-8.835188116418468,58.724416343077884,1,2.6733781556777093e+22,3.1706476342818544e+22,2.1761086770735647e+22,0.9218041751163056,14,8760,3,3.0
39.0,0.5767838913677215,-0.2350070309330386,14.105908846363409,43.85449021038741,-0.5913106536711547,2.188763642072787e+22,78.6871009161062,50.6583879601086,-8.955619248947244,59.535869155897025,1,2.8020420873596994e+22,3.3135355286168225e+22,2.2905486461025764e+22,0.9661686243280452,14,8760,3,3.0
42.0,0.6082762133995969,-0.23656945037285654,14.359881731205967,43.85449021038741,-0.5913106536711547,2.188763642072787e+22,79.0178737705443,50.597595936234335,-9.2209904675864,61.202812845430245,1,2.8519897916425053e+22,3.360467520722641e+22,2.3435120625623696e+22,0.9833910297133742,14,8760,3,3.0
45.0,0.6398211498368634,-0.2387487693714665,14.682967116385223,43.85449021038741,-0.5913106536711547,2.188763642072787e+22,79.51146239191492,50.62742432501495,-9.182130998552307,62.3253516631007,1,2.864849888489778e+22,3.382786527142471e+22,2.3469132498370843e+22,0.9878253036080117,14,8760,3,4.0
48.0,0.6716193407887662,-0.23719285682458927,15.078662830035073,43.85449021038741,-0.5913106536711547,2.188763642072787e+22,79.8589405934087,50.79218818483841,-9.022450820466428,63.89760804863064,1,2.86599635529745e+22,3.381779832608325e+22,2.3502128779865746e+22,0.9882206153927288,14,8760,3,4.0
51.0,0.6906833881522829,-0.23491776255549449,15.505239150291453,43.85449021038741,-0.5913106536711547,2.188763642072787e+22,80.58805158111672,50.94822367476589,-8.902271084939615,64.24715971565668,1,2.900158436948286e+22,3.413756131150575e+22,2.3865607427459977e+22,1.0,14,8760,3,4.0
54.0,0.7259716173258834,-0.22558819208570674,15.8590637238699,43.85449021038741,-0.5913106536711547,2.188763642072787e+22,81.10898740315099,51.19472213140768,-8.832799981436713,66.28714422387287,1,2.8670494285792107e+22,3.3771138129934454e+22,2.356985044164976e+22,0.9885837242726936,14,8760,3,4.0
57.0,0.7585314926306241,-0.21351240488907702,15.882031510871975,43.85449021038741,-0.5913106536711547,2.188763642072787e+22,81.43281097172253,51.35155118789489,-8.612573912980588,66.78459537884652,1,2.84220358742618e+22,3.330389412288109e+22,2.354017762564251e+22,0.9800166608886756,14,8760,3,4.0
0.0,0.10095372623429212,-0.655809042251109,20.716269390542305,21.703354712198966,-0.8106482328381385,4.7188335251764654e+21,59.16432014193536,41.2917698166171,7.058885978690144,15.229228699613563,-1,1.9192750467287404e+21,1.2221992831517584e+21,2.6163508103057223e+21,0.2649963222556629,-34,8797,3,1.0
3.0,0.08452486729289775,-0.603415608443996,8.080772558559193,21.703354712198966,-0.8106482328381385,4.7188335251764654e+21,57.4008543893732,42.33150204395567,4.551057194557924,18.381110834150345,-1,2.511602376146336e+21,1.8811923864255151e+21,3.142012365867157e+21,0.34677957897789013,-34,8797,3,1.0
6.0,0.1494699123277203,-0.5286042110260868,8.515795407644989,21.703354712198966,-0.8106482328381385,4.7188335251764654e+21,57.70567837103966,42.89318363866689,6.210231985468866,19.370020063775705,-1,2.8589760411866953e+21,2.2107111363383213e+21,3.507240946035069e+21,0.39474182589037027,-34,8797,3,1.0
9.0,0.1924514430672735,-0.36815272741185623,8.758693620316155,21.703354712198966,-0.8106482328381385,4.7188335251764654e+21,58.50084126159911,43.72647667862924,9.899738111170098,22.27953886305628,-1,3.025324305532829e+21,2.1751602220770793e+21,3.8754883889885783e+21,0.4177097055282951,-34,8797,3,1.0
12.0,0.24035370658298116,-0.32808892465874934,9.604033640424047,21.703354712198966,-0.8106482328381385,4.7188335251764654e+21,60.9860480851814,44.00631160693463,10.10626087248474,20.835473476447707,-1,3.4851950735503194e+21,2.533840466627581e+21,4.4365496804730575e+21,0.48120454564786536,-34,8797,3,1.0
15.0,0.2803416488418966,-0.27387919362949514,10.078810921412975,21.703354712198966,-0.8106482328381385,4.7188335251764654e+21,61.45085726407494,45.25424040810895,7.934012629708808,23.364597284161583,-1,3.5279072779999573e+21,2.474564648023726e+21,4.581249907976188e+21,0.48710186459330657,-34,8797,3,2.0
18.0,0.3115943181251347,-0.2807037663655354,10.468981175887874,21.703354712198966,-0.8106482328381385,4.7188335251764654e+21,62.62236988251839,45.65905839675189,10.496884647309189,26.65990021510071,-1,3.481295970257809e+21,2.531605528739479e+21,4.43098641177614e+21,0.4806661923595385,-34,8797,3,2.0
21.0,0.34390232703699536,-0.23083984772011062,10.169177657298265,21.703354712198966,-0.8106482328381385,4.7188335251764654e+21,63.92176649529416,44.85319965554495,14.423993980345543,25.891190022846413,-1,4.014871395336472e+21,3.0708292816428755e+21,4.958913509030068e+21,0.5543375119199347,-34,8797,3,2.0
24.0,0.3932715514921154,-0.0818260800729681,9.790559647381754,21.703354712198966,-0.8106482328381385,4.7188335251764654e+21,64.60452840854288,43.58296747917364,18.61402437406921,24.717219177709552,-1,5.024436344710835e+21,4.158571810305725e+21,5.890300879115944e+21,0.6937292052149718,-34,8797,3,2.0
27.0,0.4834835892223904,0.04088185144115057,9.468352690031974,21.703354712198966,-0.8106482328381385,4.7188335251764654e+21,64.71156510509105,43.19472963467118,19.361370520068984,26.528950823029604,-1,5.72412405090738e+21,4.6398191357123185e+21,6.808428966102441e+21,0.7903358219610244,-34,8797,3,2.0
30.0,0.5559797459697932,0.10053284330181286,9.07217894408593,21.703354712198966,-0.8106482328381385,4.7188335251764654e+21,65.34889434941131,43.40987373407135,20.212340323897187,27.908104338853036,-1,6.347161110108883e+21,5.211699832166832e+21,7.482622388050936e+21,0.8763592033407734,-34,8797,3,3.0
33.0,0.5796796878480169,0.1260137393625435,9.16139011070826,21.703354712198966,-0.8106482328381385,4.7188335251764654e+21,66.91654148198502,43.7207828369673,20.552856176101216,29.243230578631298,-1,6.451401157982009e+21,5.110596635175723e+21,7.792205680788294e+21,0.890751736274088,-34,8797,3,3.0
36.0,0.6442374429121549,0.16482811147146983,9.238329299134744,21.703354712198966,-0.8106482328381385,4.7188335251764654e+21,67.80868685997507,43.69950478081636,21.809141907205046,30.82322461618289,-1,6.58710143331144e+21,5.218963841014535e+21,7.955239025608346e+21,0.9094880158670893,-34,8797,3,3.0
39.0,0.6963204320777717,0.1658779064325741,9.807554667822544,21.703354712198966,-0.8106482328381385,4.7188335251764654e+21,68.77233343466786,44.117248082977234,21.52186285143539,33.433613530155355,-1,6.270741903863778e+21,4.733128325001371e+21,7.808355482726183e+21,0.865807923241985,-34,8797,3,3.0
42.0,0.7654884236909059,0.20137503515111682,10.052424006207,21.703354712198966,-0.8106482328381385,4.7188335251764654e+21,68.95531919796653,43.899812621050245,21.939780159274925,33.35967972912068,-1,6.410262321310684e+21,4.906319087528928e+21,7.91420555509244e+21,0.8850716538709127,-34,8797,3,3.0
45.0,0.7689792434288311,0.22332642520555337,10.180773155031842,21.703354712198966,-0.8106482328381385,4.7188335251764654e+21,69.0591166643067,43.62184401643308,22.939253232132824,31.839590677336773,-1,6.697262687232717e+21,5.284785525295396e+21,8.109739849170037e+21,0.9246980959407956,-34,8797,3,4.0
48.0,0.7516428110167573,0.2223828770726028,10.086528091665208,21.703354712198966,-0.8106482328381385,4.7188335251764654e+21,69.04051586775641,43.55510062666918,23.60936097427949,32.15590003503756,-1,7.242647861644904e+21,5.52140198806431e+21,8.963893735225496e+21,1.0,-34,8797,3,4.0
51.0,0.7190681134917433,0.19692425462417584,10.516124976641013,21.703354712198966,-0.8106482328381385,4.7188335251764654e+21,69.1308666836601,43.93129800829112,24.369942193073445,33.57223388610872,-1,7.147934192677705e+21,5.156879594404827e+21,9.138988790950583e+21,0.9869227842114516,-34,8797,3,4.0
0.0,0.0005313495436829444,-0.06998311475367103,12.43895351361693,29.62788551937639,-2.866968565800008,7.341767419962621e+21,48.32528458338382,50.99681104821597,14.133396535610768,13.945239326092883,-1,3.208415862652623e+21,4.266198603646133e+21,2.1506331216591124e+21,0.24773185859810912,-22,8828,2,1.0
2.0,0.0006204864276350791,-0.057525737225509896,11.91893018822783,29.62788551937639,-2.866968565800008,7.341767419962621e+21,47.71786132401386,51.365081090244125,3.367706613684912,15.415142269291035,-1,3.576347305356817e+21,4.732010010354628e+21,2.420684600359005e+21,0.276141000068453,-22,8828,2,1.0
4.0,0.0006260835874581768,-0.04439214740936298,11.709584990510098,29.62788551937639,-2.866968565800008,7.341767419962621e+21,47.45846315984121,51.92187558942249,-1.14379639903301,16.391350390648697,-1,3.929108168763107e+21,5.32537958716001e+21,2.532836750366205e+21,0.30337877349725734,-22,8828,2,1.0
6.0,0.0008433318506733032,-0.16198572100959271,12.33493183062589,29.62788551937639,-2.866968565800008,7.341767419962621e+21,46.71197907912475,52.34269874624954,-6.5201898113445615,18.89815738079232,-1,4.167994266071032e+21,5.582967881337025e+21,2.7530206508050395e+21,0.3218239188315074,-22,8828,2,1.0
8.0,0.001548431231083541,-0.34525768061015816,13.37909519910792,29.62788551937639,-2.866968565800008,7.341767419962621e+21,46.40523221773349,52.41116716414292,-8.298149012743416,20.420814859558305,-1,4.516558175863009e+21,6.101657527643054e+21,2.931458824082964e+21,0.3487376322993115,-22,8828,2,1.0
10.0,0.004264735622761235,-0.6161328757373884,15.535500881264316,29.62788551937639,-2.866968565800008,7.341767419962621e+21,46.29987369588418,52.72388065338876,-11.732242829234167,21.272449683837042,-1,4.795412575641675e+21,6.53003182363098e+21,3.06079332765237e+21,0.37026885571070395,-22,8828,2,1.0
12.0,0.009933894627346167,-0.6884295355068335,16.342905339747084,29.62788551937639,-2.866968565800008,7.341767419962621e+21,45.973881014591,53.05288600648149,-14.672881676722474,23.330707080236337,-1,5.056018671609522e+21,6.915012314648092e+21,3.1970250285709515e+21,0.39039107031125614,-22,8828,2,1.0
